campana,zona,regional,localidad,clase_de_suelo,cultivo,rinde,antecesor_invernal_18_1,antecesor_estival_17_18,fecha_siembra,variedad,grupo_de_madurez,espaciamiento_cm,densidad,riego,napa,adversidad_1,dano_1,adversidad_2,dano_2
2019/20,4,V. Mackenna,Villa  Sarmiento,IV,Soja 1°,37,Barbecho,Maiz Tardío/2°,2018-10-30,DM 50i17,V,35,TRUE,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Villa  Sarmiento,IV,Soja 1°,41,Barbecho,Maiz Tardío/2°,2018-11-03,DM 50i17,V,35,TRUE,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Villa  Sarmiento,IV,Soja 1°,41,Barbecho,Maíz Temprano,2018-11-02,AW 4736,IV,35,TRUE,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Villa  Sarmiento,IV,Soja 1°,36,Barbecho,Maiz Tardío/2°,2018-11-04,DM 50i17,V,35,TRUE,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Villa  Sarmiento,IV,Soja 1°,33,Barbecho,Maiz Tardío/2°,2018-11-10,DM 50i17,V,35,TRUE,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Villa  Sarmiento,IV,Soja 1°,36,Barbecho,Maiz Tardío/2°,2018-11-10,DM 50i17,V,35,TRUE,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Villa  Sarmiento,IV,Soja 1°,22,Barbecho,Maiz Tardío/2°,2018-11-12,DM 50i17,V,35,TRUE,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,V.Mackenna,-,Soja 1°,34,-,Maíz Temprano,2018-11-11,DM 4612,IV,0.26,TRUE,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,V. Valeria,-,Soja 1°,31,-,Maíz Temprano,2018-11-02,N 5009,V,0.26,TRUE,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,V. Sarmiento,-,Soja 1°,27,-,Maíz Temprano,2018-11-26,DM 52R19,V,0.52,TRUE,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Vicuña Mackenna,-,Soja 1°,49,Barbecho,Maíz Temprano,2018-10-25,DM 4615,IV,35,TRUE,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Vicuña Mackenna,-,Soja 1°,40,Centeno,Maiz Tardío/2°,2018-11-15,Cz 4.97,IV,35,TRUE,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Del Campillo,-,Soja 1°,27,Barbecho,Maiz Tardío/2°,2018-10-25,DM 4615,IV,35,TRUE,No,Sin influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,Rio Cuarto,-,Soja 1°,44,Barbecho,Maíz Temprano,2018-10-20,DM 46r18,IV,52,TRUE,No,Con influencia,Sin adversidad,0,Sin adversidad,0
2019/20,4,V. Mackenna,vicuña mackenna,III,Soja 1°,28,Centeno,Maiz Tardío/2°,2018-11-12,SY 5x1,V,52,TRUE,No,Con influencia,Sequía,0.3,Granizo,0.1
2019/20,4,V. Mackenna,vicuña mackenna,III,Soja 1°,31,Centeno,Maiz Tardío/2°,2018-11-13,SY 5x1,V,52,TRUE,No,Con influencia,Granizo,0.4,Sequía,0.1
2019/20,4,V. Mackenna,vicuña mackenna,III,Soja 1°,34,Centeno,Maiz Tardío/2°,2018-11-14,SY 5x1,v,52,TRUE,No,Con influencia,Granizo,0.1,Sequía,0.1
2019/20,4,V. Mackenna,vicuña mackenna,III,Soja 1°,30,Centeno,Maíz Temprano,2018-10-26,DM 40R16,IV,52,TRUE,No,Con influencia,Sequía,0.1,Sin adversidad,0
2019/20,4,V. Mackenna,vicuña mackenna,III,Soja 1°,40,Barbecho,Maíz Temprano,2018-10-28,DM 40R16,IV,52,TRUE,No,Con influencia,Sequía,0.1,Sin adversidad,0
2019/20,4,V. Mackenna,vicuña mackenna,III,Soja 1°,32,Centeno,Maiz Tardío/2°,2018-11-01,SY 5x1,V,52,TRUE,No,Con influencia,Sequía,0.2,Sin adversidad,0
2019/20,4,V. Mackenna,vicuña mackenna,III,Soja 1°,29,Centeno,Soja 1°,2018-10-25,DM 40R16,IV,52,TRUE,No,Con influencia,Sequía,0.1,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,44,CS Gramínea,Maíz Temprano,2018-10-29,DM 4615,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,45,CS Gramínea,Maíz Temprano,2018-10-27,DM 4615,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,35,CS Gramínea,Maíz Temprano,2018-11-03,DM 4615,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,36,CS Gramínea,Maíz Temprano,2018-11-06,CZ 4.97,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,44,CS Gramínea,Maíz Temprano,2018-11-15,CZ 4.97,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Onagoity,III,Soja 1°,33,Barbecho,Maíz Temprano,2018-10-23,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,20,Sin adversidad,0
2019/20,5,Del Campillo,Onagoity,IV,Soja 1°,31,Barbecho,Maíz Temprano,2018-11-10,CZ 4.97,IV,52,TRUE,No,Con Influencia,Anegamiento,35,Sin adversidad,0
2019/20,5,Del Campillo,Onagoity,III,Soja 2°,28,Trigo,Soja 1°,2018-12-19,CZ 4.97,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,47,Barbecho,Soja 1º,2018-11-15,DM 46R18,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,46,Barbecho,Soja 1º,2018-11-16,DM 46R18,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,54,Barbecho,Maíz Temprano,2018-11-17,DM 4612,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,46,Barbecho,Maíz Temprano,2018-11-17,47MS01,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,38,Barbecho,Soja 1º,2018-11-18,47MS01,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,41,Barbecho,Soja 1º,2018-11-18,DM 52R19,V,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,41,Barbecho,Soja 1º,2018-11-18,DM 52R19,V,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,48,Barbecho,Maíz Temprano,2018-11-17,DM 49R19,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,40,Barbecho,Maíz Temprano,2018-11-19,N 5009,V,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 2°,33,Trigo,Soja 1°,2018-12-10,N 4309,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 2°,30,Trigo,Soja 1°,2018-12-11,N 4955,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,47,Barbecho,Maíz,2018-11-20,DM 49R19,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,43,Barbecho,Maíz,2018-11-20,DM 52R19,V,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 2°,40,Trigo,Soja 1°,2018-12-11,DM 52R19,V,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 2°,38,Trigo,Soja 1°,2018-12-11,47MS01,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,46,Barbecho,Maíz Temprano,2018-11-21,DM 49R19,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,49,Barbecho,Maíz Temprano,2018-11-21,DM 49R19,IV,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,44,Barbecho,Maíz Temprano,2018-11-21,N 5258,V,52,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Onagoity,IV,Soja 1°,41,Barbecho,Maíz Temprano,2018-10-25,DM 40R16,IV,35,TRUE,No,Con Influencia,Sequía,20,Anegamiento,5
2019/20,5,Del Campillo,Italó,IV,Soja 1°,46,Barbecho,Maíz Temprano,2018-10-30,DM 40R16,IV,35,TRUE,No,Con Influencia,-,0,Sin adversidad,0
2019/20,5,Del Campillo,Onagoity,IV,Soja 1°,41,Barbecho,Maíz Temprano,2018-11-09,DM 40R16,IV,35,TRUE,No,Con Influencia,Sequía,10,Anegamiento,20
2019/20,5,Del Campillo,Onagoity,IV,Soja 1°,37,Barbecho,Maíz Temprano,2018-11-19,CZ 4.97,IV,35,TRUE,No,Con Influencia,Anegamiento,30,Sin adversidad,0
2019/20,5,Del Campillo,Italó,IV,Soja 2°,37,Trigo,Maní,2018-12-23,DM 40R16,IV,35,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,39,Barbecho,Maíz Temprano,2018-11-07,DM 40R16,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,36,Barbecho,Maíz Temprano,2018-11-14,DM 49R19,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,43,Barbecho,Maíz Temprano,2018-11-14,DM 49R19,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,34,Barbecho,Maíz Temprano,2018-11-15,DM 49R19,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,32,Barbecho,Maíz Temprano,2018-11-08,DM 40R16,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,35,Barbecho,Maíz Temprano,2018-11-20,CZ 4.97,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,42,Barbecho,Maíz Temprano,2018-11-15,CZ 4.97,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,43,Barbecho,Maíz Temprano,2018-11-11,DM 46R18,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,42,Barbecho,Maíz Temprano,2018-11-12,DM 4612,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,36,CS Gramínea,Soja 1º,2018-11-21,DM 4612,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,33,Barbecho,Maíz Temprano,2018-11-27,DM 46R18,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,28,CS Gramínea,Soja 1º,2018-11-30,DM 49R19,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,31,CS Gramínea,Soja 1º,2018-12-01,DM 52R19,V,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,25,CS Gramínea,Soja 1º,2018-11-03,DM 40R16,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,18,CS Gramínea,Soja 1º,2018-11-10,DM 49R19,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,16,CS Gramínea,Soja 1º,2018-12-12,DM 52R19,V,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,41,CS Gramínea,Soja 1º,2018-11-01,DM 40R16,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,47,Barbecho,Maíz Temprano,2018-11-24,DM 46R18,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Huinca Renancó,III,Soja 1°,44,Barbecho,Maíz Temprano,2018-11-24,DM 4612,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,43,CS Gramínea,Maíz Temprano,2018-11-02,SY 5X1,V,52,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,39,CS Gramínea,Maíz Temprano,2018-11-04,SY 5X1,V,52,TRUE,No,Con Influencia,Sequía,15,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,38,CS Gramínea,Maíz Temprano,2018-11-08,SY 5X1,V,52,TRUE,No,Con Influencia,Sequía,15,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,42,CS Gramínea,Maíz Temprano,2018-10-21,SY 5X1,V,52,TRUE,No,Con Influencia,Sequía,5,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,44,CS Gramínea,Maíz Temprano,2018-10-29,47MS01,IV,52,TRUE,No,Con Influencia,Sequía,5,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,41,CS Gramínea,Maíz Temprano,2018-10-25,DM 46R18,IV,35,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,40,CS Gramínea,Maíz Temprano,2018-10-26,DM 46R18,IV,35,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,47,CS Gramínea,Maíz Temprano,2018-10-27,DM 46R18,IV,35,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,49,CS Gramínea,Maíz Temprano,2018-10-28,DM 46R18,IV,35,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,42,CS Gramínea,Maíz Temprano,2018-10-29,DM 46R18,IV,35,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,39,CS Gramínea,Maíz Temprano,2018-10-30,DM 46R18,IV,35,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Lecueder,VI,Soja 1°,27,CS Gramínea,Maíz Temprano,2018-12-02,DM 4612,IV,35,TRUE,No,Con Influencia,Sequía,25,Granizo,35
2019/20,5,Del Campillo,Lecueder,VI,Soja 1°,27,CS Gramínea,Maíz Temprano,2018-11-30,DM 4612,IV,35,TRUE,No,Con Influencia,Sequía,25,Granizo,15
2019/20,5,Del Campillo,Lecueder,VI,Soja 1°,28,CS Gramínea,Maíz Temprano,2018-11-26,DM 4612,IV,35,TRUE,No,Con Influencia,Sequía,25,Granizo,8
2019/20,5,Del Campillo,Lecueder,VI,Soja 1°,27,CS Gramínea,Maíz Temprano,2018-11-24,DM 4612,IV,35,TRUE,No,Con Influencia,Sequía,25,Granizo,3
2019/20,5,Del Campillo,Lecueder,VI,Soja 1°,26,CS Gramínea,Maíz Temprano,2018-11-18,DM 4612,IV,35,TRUE,No,Con Influencia,Sequía,25,Granizo,3
2019/20,5,Del Campillo,Lecueder,VI,Soja 1°,26,CS Gramínea,Maíz Temprano,2018-11-22,DM 4612,IV,35,TRUE,No,Con Influencia,Sequía,25,Granizo,4
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,36,Barbecho,Maíz Temprano,2018-10-25,DM 40R16,IV,26,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,33,Barbecho,Maíz Temprano,2018-10-24,DM 40R16,IV,26,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Jovita,VI,Soja 1°,29,CS Gramínea,Soja 1º,2018-11-20,N 5258,V,26,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Jovita,VI,Soja 1°,38,CS Gramínea,Soja 1º,2018-10-23,DM 40R16,IV,26,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Jovita,III,Soja 1°,39,Barbecho,Soja 1º,2018-11-01,DM 4612,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sequía,0
2019/20,5,Del Campillo,Jovita,III,Soja 1°,35,Barbecho,Soja 1º,2018-11-04,DM4612,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sequía,0
2019/20,5,Del Campillo,Jovita,VI,Soja 1°,43,Barbecho,Maíz Temprano,2018-10-30,DM4612,IV,26,TRUE,No,Con Influencia,Sin adversidad,0,Sequía,0
2019/20,5,Del Campillo,Jovita,VI,Soja 1°,24,CS Gramínea,Otro,2018-11-18,N 5009,V,26,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Jovita,VI,Soja 1°,28,Barbecho,Soja 1º,2018-11-17,N 5009,V,26,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Jovita,VI,Soja 1°,24,Barbecho,Otro,2018-11-16,DM 4612,IV,26,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Jovita,VI,Soja 1°,15,Barbecho,Otro,2018-11-12,DM 4612,IV,26,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Jovita,VI,Soja 1°,29,Barbecho,Otro,2018-11-19,N 5009,V,26,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,37,Barbecho,Maíz Temprano,2018-11-10,SY 5X1,V,42,TRUE,No,Con Influencia,Viento,0,Sequía,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,39,Barbecho,Maíz Temprano,2018-11-05,N 5009,V,52,TRUE,No,Con Influencia,Anegamiento,0,Sequía,0
2019/20,5,Del Campillo,Del Campillo,III,Soja 1°,39,Barbecho,Maíz Temprano,2018-11-24,DM 4615,IV,42,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,VI,Soja 1°,30,Barbecho,Maíz Temprano,2018-11-15,DM 46R18,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,VI,Soja 1°,20,Barbecho,Maíz Temprano,2018-11-08,DM 46R18,IV,42,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,31,CS Gramínea,Soja 1º,2018-11-13,DM 46R18,IV,42,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,VI,Soja 1°,31,Barbecho,Maíz Temprano,2018-11-20,DM 50i17,V,26,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,27,Barbecho,Maíz Temprano,2018-11-15,DM 46R18,IV,42,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,41,CS Gramínea,Maíz Temprano,2018-11-18,DM 46R18,IV,35,TRUE,No,Con Influencia,Granizo,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,42,Barbecho,Maíz Temprano,2018-10-29,DM 46R18,IV,42,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,41,CS Gramínea,Soja 1º,2018-10-30,DM 46R18,IV,42,TRUE,No,Con Influencia,Granizo,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,35,CS Gramínea,Soja 1º,2018-11-01,DM 46R18,IV,42,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,41,Barbecho,Maíz Temprano,2018-10-22,DM 46R18,IV,42,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,22,CS Gramínea,Soja,2018-11-03,DM 46R18,IV,42,TRUE,No,Con Influencia,Granizo,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,VI,Soja 1°,28,Barbecho,Maíz Temprano,2018-11-15,DM 46R18,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,VI,Soja 1°,24,CS Gramínea,Soja 1º,2018-11-05,DM 46R18,IV,42,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,III,Soja 1°,25,Barbecho,Maíz Temprano,2018-11-18,DM 46R18,IV,42,TRUE,No,Con Influencia,Anegamiento,0,Sin adversidad,0
2019/20,5,Del Campillo,Buchardo,III,Soja 1°,46,Barbecho,Maíz Temprano,2018-11-03,DM 4612,IV,35,TRUE,No,Con Influencia,Sin adversidad,0,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,51,CS Gramínea,Maíz Temprano,2018-10-31,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,48,Barbecho,Maíz Temprano,2018-11-03,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,36,Barbecho,Maíz Temprano,2018-11-05,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,20,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,48,Barbecho,Maíz Temprano,2018-11-06,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,48,Barbecho,Maíz Temprano,2018-11-08,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,44,Barbecho,Maíz Temprano,2018-11-15,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,36,CS Gramínea,Maíz Temprano,2018-11-19,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,20,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,28,CS Gramínea,Otro,2018-11-22,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,25,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,34,Barbecho,Maíz Temprano,2018-11-26,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,25,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,39,Barbecho,Maíz Temprano,2018-11-27,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,15,Sin adversidad,0
2019/20,5,Del Campillo,Jovita,IV,Soja 1°,14,Otro,Otro,2018-11-23,DM 4612,IV,35,TRUE,No,Con Influencia,Sequía,50,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,38,Barbecho,Maíz Temprano,2018-11-29,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,15,Granizo,20
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,42,Barbecho,Maíz Temprano,2018-11-07,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,15,Granizo,20
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,38,Barbecho,Maíz Temprano,2018-11-08,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,15,Granizo,20
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,43,Barbecho,Maíz Temprano,2018-11-06,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,15,Granizo,20
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,32,Barbecho,Maíz Temprano,2018-11-08,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,30,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,34,Barbecho,Maíz Temprano,2018-11-13,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,30,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,25,Barbecho,Maíz Temprano,2018-11-13,DM 50i17,V,52,TRUE,No,Con Influencia,Sequía,40,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,32,Barbecho,Maíz Temprano,2018-11-22,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,30,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,32,Barbecho,Maíz Temprano,2018-11-23,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,30,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,11,Barbecho,Maíz Temprano,2018-11-26,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,70,Sin adversidad,0
2019/20,5,Del Campillo,Del Campillo,IV,Soja 1°,13,CS Gramínea,Otro,2018-11-28,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,70,Sin adversidad,0
2019/20,5,Del Campillo,Mattaldi,IV,Soja 1°,47,Barbecho,Maíz Temprano,2018-12-01,DM 4612,IV,52,TRUE,No,Con Influencia,Sequía,10,Sin adversidad,0
